State,State Code,Year,Year Code,Month,Month Code,Deaths
Oregon,41,2007,2007,"Jun., 2007",2007/06,27
Oregon,41,2007,2007,"Jul., 2007",2007/07,29
Oregon,41,2007,2007,"Aug., 2007",2007/08,27
Oregon,41,2007,2007,"Sep., 2007",2007/09,25
Oregon,41,2007,2007,"Oct., 2007",2007/10,33
Oregon,41,2007,2007,"Nov., 2007",2007/11,32
Oregon,41,2007,2007,"Dec., 2007",2007/12,22
Oregon,41,2008,2008,"Jan., 2008",2008/01,25
Oregon,41,2008,2008,"Feb., 2008",2008/02,26
Oregon,41,2008,2008,"Mar., 2008",2008/03,28
Oregon,41,2008,2008,"Apr., 2008",2008/04,29
Oregon,41,2008,2008,"May, 2008",2008/05,23
Oregon,41,2008,2008,"Jun., 2008",2008/06,29
Oregon,41,2008,2008,"Jul., 2008",2008/07,32
Oregon,41,2008,2008,"Aug., 2008",2008/08,23
Oregon,41,2008,2008,"Sep., 2008",2008/09,32
Oregon,41,2008,2008,"Oct., 2008",2008/10,29
Oregon,41,2008,2008,"Nov., 2008",2008/11,26
Oregon,41,2008,2008,"Dec., 2008",2008/12,17
Oregon,41,2009,2009,"Jan., 2009",2009/01,24
Oregon,41,2009,2009,"Feb., 2009",2009/02,23
Oregon,41,2009,2009,"Mar., 2009",2009/03,33
Oregon,41,2009,2009,"Apr., 2009",2009/04,32
Oregon,41,2009,2009,"May, 2009",2009/05,28
Oregon,41,2009,2009,"Jun., 2009",2009/06,24
Oregon,41,2009,2009,"Jul., 2009",2009/07,26
Oregon,41,2009,2009,"Aug., 2009",2009/08,28
Oregon,41,2009,2009,"Sep., 2009",2009/09,26
Oregon,41,2009,2009,"Oct., 2009",2009/10,31
Oregon,41,2009,2009,"Nov., 2009",2009/11,40
Oregon,41,2009,2009,"Dec., 2009",2009/12,30
Oregon,41,2010,2010,"Jan., 2010",2010/01,33
Oregon,41,2010,2010,"Feb., 2010",2010/02,30
Oregon,41,2010,2010,"Mar., 2010",2010/03,34
Oregon,41,2010,2010,"Apr., 2010",2010/04,29
Oregon,41,2010,2010,"May, 2010",2010/05,18
Oregon,41,2010,2010,"Jun., 2010",2010/06,35
Oregon,41,2010,2010,"Jul., 2010",2010/07,39
Oregon,41,2010,2010,"Aug., 2010",2010/08,29
Oregon,41,2010,2010,"Sep., 2010",2010/09,33
Oregon,41,2010,2010,"Oct., 2010",2010/10,33
Oregon,41,2010,2010,"Nov., 2010",2010/11,32
Oregon,41,2010,2010,"Dec., 2010",2010/12,32
Oregon,41,2011,2011,"Jan., 2011",2011/01,19
Oregon,41,2011,2011,"Feb., 2011",2011/02,21
Oregon,41,2011,2011,"Mar., 2011",2011/03,36
Oregon,41,2011,2011,"Apr., 2011",2011/04,35
Oregon,41,2011,2011,"May, 2011",2011/05,27
Oregon,41,2011,2011,"Jun., 2011",2011/06,35
Oregon,41,2011,2011,"Jul., 2011",2011/07,38
Oregon,41,2011,2011,"Aug., 2011",2011/08,27
Oregon,41,2011,2011,"Sep., 2011",2011/09,22
Oregon,41,2011,2011,"Oct., 2011",2011/10,29
Oregon,41,2011,2011,"Nov., 2011",2011/11,24
Oregon,41,2011,2011,"Dec., 2011",2011/12,30
Oregon,41,2012,2012,"Jan., 2012",2012/01,37
Oregon,41,2012,2012,"Feb., 2012",2012/02,29
Oregon,41,2012,2012,"Mar., 2012",2012/03,25
Oregon,41,2012,2012,"Apr., 2012",2012/04,32
Oregon,41,2012,2012,"May, 2012",2012/05,32
Oregon,41,2012,2012,"Jun., 2012",2012/06,39
Oregon,41,2012,2012,"Jul., 2012",2012/07,36
Oregon,41,2012,2012,"Aug., 2012",2012/08,29
Oregon,41,2012,2012,"Sep., 2012",2012/09,26
Oregon,41,2012,2012,"Oct., 2012",2012/10,31
Oregon,41,2012,2012,"Nov., 2012",2012/11,22
Oregon,41,2012,2012,"Dec., 2012",2012/12,29
Oregon,41,2013,2013,"Jan., 2013",2013/01,31
Oregon,41,2013,2013,"Feb., 2013",2013/02,24
Oregon,41,2013,2013,"Mar., 2013",2013/03,39
Oregon,41,2013,2013,"Apr., 2013",2013/04,27
Oregon,41,2013,2013,"May, 2013",2013/05,38
Oregon,41,2013,2013,"Jun., 2013",2013/06,34
Oregon,41,2013,2013,"Jul., 2013",2013/07,34
Oregon,41,2013,2013,"Aug., 2013",2013/08,27
Oregon,41,2013,2013,"Sep., 2013",2013/09,35
Oregon,41,2013,2013,"Oct., 2013",2013/10,40
Oregon,41,2013,2013,"Nov., 2013",2013/11,34
Oregon,41,2013,2013,"Dec., 2013",2013/12,26
Oregon,41,2014,2014,"Jan., 2014",2014/01,27
Oregon,41,2014,2014,"Feb., 2014",2014/02,30
Oregon,41,2014,2014,"Mar., 2014",2014/03,30
Oregon,41,2014,2014,"Apr., 2014",2014/04,37
Oregon,41,2014,2014,"May, 2014",2014/05,43
Oregon,41,2014,2014,"Jun., 2014",2014/06,36
Oregon,41,2014,2014,"Jul., 2014",2014/07,40
Oregon,41,2014,2014,"Aug., 2014",2014/08,38
Oregon,41,2014,2014,"Sep., 2014",2014/09,37
Oregon,41,2014,2014,"Oct., 2014",2014/10,35
Oregon,41,2014,2014,"Nov., 2014",2014/11,33
Oregon,41,2014,2014,"Dec., 2014",2014/12,36
Oregon,41,2015,2015,"Jan., 2015",2015/01,27
Oregon,41,2015,2015,"Feb., 2015",2015/02,31
Oregon,41,2015,2015,"Mar., 2015",2015/03,29
Oregon,41,2015,2015,"Apr., 2015",2015/04,31
Oregon,41,2015,2015,"May, 2015",2015/05,32
Oregon,41,2015,2015,"Jun., 2015",2015/06,32
Oregon,41,2015,2015,"Jul., 2015",2015/07,31
Oregon,41,2015,2015,"Aug., 2015",2015/08,32
Oregon,41,2015,2015,"Sep., 2015",2015/09,28
Oregon,41,2015,2015,"Oct., 2015",2015/10,35
Oregon,41,2015,2015,"Nov., 2015",2015/11,33
Oregon,41,2015,2015,"Dec., 2015",2015/12,32
Oregon,41,2016,2016,"Jan., 2016",2016/01,39
Oregon,41,2016,2016,"Feb., 2016",2016/02,38
Oregon,41,2016,2016,"Mar., 2016",2016/03,25
Oregon,41,2016,2016,"Apr., 2016",2016/04,38
Oregon,41,2016,2016,"May, 2016",2016/05,27
Oregon,41,2016,2016,"Jun., 2016",2016/06,31
Oregon,41,2016,2016,"Jul., 2016",2016/07,31
Oregon,41,2016,2016,"Aug., 2016",2016/08,38
Oregon,41,2016,2016,"Sep., 2016",2016/09,38
Oregon,41,2016,2016,"Oct., 2016",2016/10,43
Oregon,41,2016,2016,"Nov., 2016",2016/11,30
Oregon,41,2016,2016,"Dec., 2016",2016/12,36
Pennsylvania,42,1999,1999,"Jan., 1999",1999/01,72
Pennsylvania,42,1999,1999,"Feb., 1999",1999/02,53
Pennsylvania,42,1999,1999,"Mar., 1999",1999/03,57
Pennsylvania,42,1999,1999,"Apr., 1999",1999/04,44
Pennsylvania,42,1999,1999,"May, 1999",1999/05,59
Pennsylvania,42,1999,1999,"Jun., 1999",1999/06,58
Pennsylvania,42,1999,1999,"Jul., 1999",1999/07,58
Pennsylvania,42,1999,1999,"Aug., 1999",1999/08,71
Pennsylvania,42,1999,1999,"Sep., 1999",1999/09,56
Pennsylvania,42,1999,1999,"Oct., 1999",1999/10,68
Pennsylvania,42,1999,1999,"Nov., 1999",1999/11,53
Pennsylvania,42,1999,1999,"Dec., 1999",1999/12,62
Pennsylvania,42,2000,2000,"Jan., 2000",2000/01,66
Pennsylvania,42,2000,2000,"Feb., 2000",2000/02,62
Pennsylvania,42,2000,2000,"Mar., 2000",2000/03,95
Pennsylvania,42,2000,2000,"Apr., 2000",2000/04,71
Pennsylvania,42,2000,2000,"May, 2000",2000/05,70
Pennsylvania,42,2000,2000,"Jun., 2000",2000/06,55
Pennsylvania,42,2000,2000,"Jul., 2000",2000/07,57
Pennsylvania,42,2000,2000,"Aug., 2000",2000/08,57
Pennsylvania,42,2000,2000,"Sep., 2000",2000/09,51
Pennsylvania,42,2000,2000,"Oct., 2000",2000/10,72
Pennsylvania,42,2000,2000,"Nov., 2000",2000/11,46
Pennsylvania,42,2000,2000,"Dec., 2000",2000/12,58
Pennsylvania,42,2001,2001,"Jan., 2001",2001/01,57
Pennsylvania,42,2001,2001,"Feb., 2001",2001/02,53
Pennsylvania,42,2001,2001,"Mar., 2001",2001/03,63
Pennsylvania,42,2001,2001,"Apr., 2001",2001/04,54
Pennsylvania,42,2001,2001,"May, 2001",2001/05,52
Pennsylvania,42,2001,2001,"Jun., 2001",2001/06,61
Pennsylvania,42,2001,2001,"Jul., 2001",2001/07,53
Pennsylvania,42,2001,2001,"Aug., 2001",2001/08,59
Pennsylvania,42,2001,2001,"Sep., 2001",2001/09,54
Pennsylvania,42,2001,2001,"Oct., 2001",2001/10,58
Pennsylvania,42,2001,2001,"Nov., 2001",2001/11,62
Pennsylvania,42,2001,2001,"Dec., 2001",2001/12,59
Pennsylvania,42,2002,2002,"Jan., 2002",2002/01,63
Pennsylvania,42,2002,2002,"Feb., 2002",2002/02,55
Pennsylvania,42,2002,2002,"Mar., 2002",2002/03,52
Pennsylvania,42,2002,2002,"Apr., 2002",2002/04,57
Pennsylvania,42,2002,2002,"May, 2002",2002/05,64
Pennsylvania,42,2002,2002,"Jun., 2002",2002/06,50
Pennsylvania,42,2002,2002,"Jul., 2002",2002/07,71
Pennsylvania,42,2002,2002,"Aug., 2002",2002/08,65
Pennsylvania,42,2002,2002,"Sep., 2002",2002/09,63
Pennsylvania,42,2002,2002,"Oct., 2002",2002/10,69
Pennsylvania,42,2002,2002,"Nov., 2002",2002/11,68
Pennsylvania,42,2002,2002,"Dec., 2002",2002/12,47
Pennsylvania,42,2003,2003,"Jan., 2003",2003/01,64
Pennsylvania,42,2003,2003,"Feb., 2003",2003/02,48
Pennsylvania,42,2003,2003,"Mar., 2003",2003/03,68
Pennsylvania,42,2003,2003,"Apr., 2003",2003/04,58
Pennsylvania,42,2003,2003,"May, 2003",2003/05,62
Pennsylvania,42,2003,2003,"Jun., 2003",2003/06,69
Pennsylvania,42,2003,2003,"Jul., 2003",2003/07,64
Pennsylvania,42,2003,2003,"Aug., 2003",2003/08,61
Pennsylvania,42,2003,2003,"Sep., 2003",2003/09,60
Pennsylvania,42,2003,2003,"Oct., 2003",2003/10,59
Pennsylvania,42,2003,2003,"Nov., 2003",2003/11,55
Pennsylvania,42,2003,2003,"Dec., 2003",2003/12,60
Pennsylvania,42,2004,2004,"Jan., 2004",2004/01,52
Pennsylvania,42,2004,2004,"Feb., 2004",2004/02,70
Pennsylvania,42,2004,2004,"Mar., 2004",2004/03,58
Pennsylvania,42,2004,2004,"Apr., 2004",2004/04,53
Pennsylvania,42,2004,2004,"May, 2004",2004/05,61
Pennsylvania,42,2004,2004,"Jun., 2004",2004/06,68
Pennsylvania,42,2004,2004,"Jul., 2004",2004/07,56
Pennsylvania,42,2004,2004,"Aug., 2004",2004/08,66
Pennsylvania,42,2004,2004,"Sep., 2004",2004/09,54
Pennsylvania,42,2004,2004,"Oct., 2004",2004/10,68
Pennsylvania,42,2004,2004,"Nov., 2004",2004/11,61
Pennsylvania,42,2004,2004,"Dec., 2004",2004/12,57
Pennsylvania,42,2005,2005,"Jan., 2005",2005/01,65
Pennsylvania,42,2005,2005,"Feb., 2005",2005/02,64
Pennsylvania,42,2005,2005,"Mar., 2005",2005/03,62
Pennsylvania,42,2005,2005,"Apr., 2005",2005/04,54
Pennsylvania,42,2005,2005,"May, 2005",2005/05,83
Pennsylvania,42,2005,2005,"Jun., 2005",2005/06,71
Pennsylvania,42,2005,2005,"Jul., 2005",2005/07,63
Pennsylvania,42,2005,2005,"Aug., 2005",2005/08,59
Pennsylvania,42,2005,2005,"Sep., 2005",2005/09,66
Pennsylvania,42,2005,2005,"Oct., 2005",2005/10,61
Pennsylvania,42,2005,2005,"Nov., 2005",2005/11,61
Pennsylvania,42,2005,2005,"Dec., 2005",2005/12,59
Pennsylvania,42,2006,2006,"Jan., 2006",2006/01,70
Pennsylvania,42,2006,2006,"Feb., 2006",2006/02,51
Pennsylvania,42,2006,2006,"Mar., 2006",2006/03,73
Pennsylvania,42,2006,2006,"Apr., 2006",2006/04,58
Pennsylvania,42,2006,2006,"May, 2006",2006/05,73
Pennsylvania,42,2006,2006,"Jun., 2006",2006/06,59
Pennsylvania,42,2006,2006,"Jul., 2006",2006/07,53
Pennsylvania,42,2006,2006,"Aug., 2006",2006/08,62
Pennsylvania,42,2006,2006,"Sep., 2006",2006/09,60
Pennsylvania,42,2006,2006,"Oct., 2006",2006/10,69
Pennsylvania,42,2006,2006,"Nov., 2006",2006/11,45
Pennsylvania,42,2006,2006,"Dec., 2006",2006/12,62
Pennsylvania,42,2007,2007,"Jan., 2007",2007/01,70
Pennsylvania,42,2007,2007,"Feb., 2007",2007/02,50
Pennsylvania,42,2007,2007,"Mar., 2007",2007/03,60
Pennsylvania,42,2007,2007,"Apr., 2007",2007/04,72
Pennsylvania,42,2007,2007,"May, 2007",2007/05,60
Pennsylvania,42,2007,2007,"Jun., 2007",2007/06,47
Pennsylvania,42,2007,2007,"Jul., 2007",2007/07,56
Pennsylvania,42,2007,2007,"Aug., 2007",2007/08,66
Pennsylvania,42,2007,2007,"Sep., 2007",2007/09,55
Pennsylvania,42,2007,2007,"Oct., 2007",2007/10,64
Pennsylvania,42,2007,2007,"Nov., 2007",2007/11,64
Pennsylvania,42,2007,2007,"Dec., 2007",2007/12,55
Pennsylvania,42,2008,2008,"Jan., 2008",2008/01,56
Pennsylvania,42,2008,2008,"Feb., 2008",2008/02,72
Pennsylvania,42,2008,2008,"Mar., 2008",2008/03,72
Pennsylvania,42,2008,2008,"Apr., 2008",2008/04,63
Pennsylvania,42,2008,2008,"May, 2008",2008/05,58
Pennsylvania,42,2008,2008,"Jun., 2008",2008/06,83
Pennsylvania,42,2008,2008,"Jul., 2008",2008/07,67
Pennsylvania,42,2008,2008,"Aug., 2008",2008/08,58
Pennsylvania,42,2008,2008,"Sep., 2008",2008/09,81
Pennsylvania,42,2008,2008,"Oct., 2008",2008/10,45
Pennsylvania,42,2008,2008,"Nov., 2008",2008/11,57
Pennsylvania,42,2008,2008,"Dec., 2008",2008/12,59
Pennsylvania,42,2009,2009,"Jan., 2009",2009/01,77
Pennsylvania,42,2009,2009,"Feb., 2009",2009/02,57
Pennsylvania,42,2009,2009,"Mar., 2009",2009/03,64
Pennsylvania,42,2009,2009,"Apr., 2009",2009/04,77
Pennsylvania,42,2009,2009,"May, 2009",2009/05,72
Pennsylvania,42,2009,2009,"Jun., 2009",2009/06,50
Pennsylvania,42,2009,2009,"Jul., 2009",2009/07,69
Pennsylvania,42,2009,2009,"Aug., 2009",2009/08,71
Pennsylvania,42,2009,2009,"Sep., 2009",2009/09,78
Pennsylvania,42,2009,2009,"Oct., 2009",2009/10,88
Pennsylvania,42,2009,2009,"Nov., 2009",2009/11,53
Pennsylvania,42,2009,2009,"Dec., 2009",2009/12,69
Pennsylvania,42,2010,2010,"Jan., 2010",2010/01,65
Pennsylvania,42,2010,2010,"Feb., 2010",2010/02,47
Pennsylvania,42,2010,2010,"Mar., 2010",2010/03,79
Pennsylvania,42,2010,2010,"Apr., 2010",2010/04,48
Pennsylvania,42,2010,2010,"May, 2010",2010/05,63
Pennsylvania,42,2010,2010,"Jun., 2010",2010/06,73
Pennsylvania,42,2010,2010,"Jul., 2010",2010/07,67
Pennsylvania,42,2010,2010,"Aug., 2010",2010/08,66
Pennsylvania,42,2010,2010,"Sep., 2010",2010/09,62
Pennsylvania,42,2010,2010,"Oct., 2010",2010/10,57
Pennsylvania,42,2010,2010,"Nov., 2010",2010/11,62
Pennsylvania,42,2010,2010,"Dec., 2010",2010/12,73
Pennsylvania,42,2011,2011,"Jan., 2011",2011/01,68
Pennsylvania,42,2011,2011,"Feb., 2011",2011/02,68
Pennsylvania,42,2011,2011,"Mar., 2011",2011/03,85
Pennsylvania,42,2011,2011,"Apr., 2011",2011/04,82
Pennsylvania,42,2011,2011,"May, 2011",2011/05,69
Pennsylvania,42,2011,2011,"Jun., 2011",2011/06,70
Pennsylvania,42,2011,2011,"Jul., 2011",2011/07,89
Pennsylvania,42,2011,2011,"Aug., 2011",2011/08,63
Pennsylvania,42,2011,2011,"Sep., 2011",2011/09,76
Pennsylvania,42,2011,2011,"Oct., 2011",2011/10,75
Pennsylvania,42,2011,2011,"Nov., 2011",2011/11,62
Pennsylvania,42,2011,2011,"Dec., 2011",2011/12,77
Pennsylvania,42,2012,2012,"Jan., 2012",2012/01,51
Pennsylvania,42,2012,2012,"Feb., 2012",2012/02,68
Pennsylvania,42,2012,2012,"Mar., 2012",2012/03,66
Pennsylvania,42,2012,2012,"Apr., 2012",2012/04,69
Pennsylvania,42,2012,2012,"May, 2012",2012/05,72
Pennsylvania,42,2012,2012,"Jun., 2012",2012/06,73
Pennsylvania,42,2012,2012,"Jul., 2012",2012/07,81
Pennsylvania,42,2012,2012,"Aug., 2012",2012/08,65
Pennsylvania,42,2012,2012,"Sep., 2012",2012/09,74
Pennsylvania,42,2012,2012,"Oct., 2012",2012/10,66
Pennsylvania,42,2012,2012,"Nov., 2012",2012/11,68
Pennsylvania,42,2012,2012,"Dec., 2012",2012/12,68
Pennsylvania,42,2013,2013,"Jan., 2013",2013/01,65
Pennsylvania,42,2013,2013,"Feb., 2013",2013/02,65
Pennsylvania,42,2013,2013,"Mar., 2013",2013/03,79
Pennsylvania,42,2013,2013,"Apr., 2013",2013/04,84
Pennsylvania,42,2013,2013,"May, 2013",2013/05,84
Pennsylvania,42,2013,2013,"Jun., 2013",2013/06,68
Pennsylvania,42,2013,2013,"Jul., 2013",2013/07,98
Pennsylvania,42,2013,2013,"Aug., 2013",2013/08,70
Pennsylvania,42,2013,2013,"Sep., 2013",2013/09,89
Pennsylvania,42,2013,2013,"Oct., 2013",2013/10,77
Pennsylvania,42,2013,2013,"Nov., 2013",2013/11,72
Pennsylvania,42,2013,2013,"Dec., 2013",2013/12,68
Pennsylvania,42,2014,2014,"Jan., 2014",2014/01,57
Pennsylvania,42,2014,2014,"Feb., 2014",2014/02,79
Pennsylvania,42,2014,2014,"Mar., 2014",2014/03,67
Pennsylvania,42,2014,2014,"Apr., 2014",2014/04,65
Pennsylvania,42,2014,2014,"May, 2014",2014/05,98
Pennsylvania,42,2014,2014,"Jun., 2014",2014/06,82
Pennsylvania,42,2014,2014,"Jul., 2014",2014/07,79
Pennsylvania,42,2014,2014,"Aug., 2014",2014/08,72
Pennsylvania,42,2014,2014,"Sep., 2014",2014/09,74
Pennsylvania,42,2014,2014,"Oct., 2014",2014/10,84
Pennsylvania,42,2014,2014,"Nov., 2014",2014/11,70
Pennsylvania,42,2014,2014,"Dec., 2014",2014/12,71
Pennsylvania,42,2015,2015,"Jan., 2015",2015/01,93
Pennsylvania,42,2015,2015,"Feb., 2015",2015/02,67
Pennsylvania,42,2015,2015,"Mar., 2015",2015/03,85
Pennsylvania,42,2015,2015,"Apr., 2015",2015/04,86
Pennsylvania,42,2015,2015,"May, 2015",2015/05,86
Pennsylvania,42,2015,2015,"Jun., 2015",2015/06,73
Pennsylvania,42,2015,2015,"Jul., 2015",2015/07,65
Pennsylvania,42,2015,2015,"Aug., 2015",2015/08,86
Pennsylvania,42,2015,2015,"Sep., 2015",2015/09,63
Pennsylvania,42,2015,2015,"Oct., 2015",2015/10,78
Pennsylvania,42,2015,2015,"Nov., 2015",2015/11,69
Pennsylvania,42,2015,2015,"Dec., 2015",2015/12,81
Pennsylvania,42,2016,2016,"Jan., 2016",2016/01,77
Pennsylvania,42,2016,2016,"Feb., 2016",2016/02,68
Pennsylvania,42,2016,2016,"Mar., 2016",2016/03,94
Pennsylvania,42,2016,2016,"Apr., 2016",2016/04,83
Pennsylvania,42,2016,2016,"May, 2016",2016/05,69
Pennsylvania,42,2016,2016,"Jun., 2016",2016/06,81
Pennsylvania,42,2016,2016,"Jul., 2016",2016/07,105
Pennsylvania,42,2016,2016,"Aug., 2016",2016/08,85
Pennsylvania,42,2016,2016,"Sep., 2016",2016/09,89
Pennsylvania,42,2016,2016,"Oct., 2016",2016/10,84
Pennsylvania,42,2016,2016,"Nov., 2016",2016/11,79
Pennsylvania,42,2016,2016,"Dec., 2016",2016/12,63
South Carolina,45,1999,1999,"Jan., 1999",1999/01,29
South Carolina,45,1999,1999,"Feb., 1999",1999/02,20
South Carolina,45,1999,1999,"Mar., 1999",1999/03,25
South Carolina,45,1999,1999,"Apr., 1999",1999/04,27
South Carolina,45,1999,1999,"May, 1999",1999/05,22
South Carolina,45,1999,1999,"Jun., 1999",1999/06,25
South Carolina,45,1999,1999,"Jul., 1999",1999/07,31
South Carolina,45,1999,1999,"Aug., 1999",1999/08,26
South Carolina,45,1999,1999,"Sep., 1999",1999/09,17
South Carolina,45,1999,1999,"Oct., 1999",1999/10,20
South Carolina,45,1999,1999,"Nov., 1999",1999/11,28
South Carolina,45,1999,1999,"Dec., 1999",1999/12,17
South Carolina,45,2000,2000,"Jan., 2000",2000/01,34
South Carolina,45,2000,2000,"Feb., 2000",2000/02,25
South Carolina,45,2000,2000,"Mar., 2000",2000/03,24
South Carolina,45,2000,2000,"Apr., 2000",2000/04,16
South Carolina,45,2000,2000,"May, 2000",2000/05,34
South Carolina,45,2000,2000,"Jun., 2000",2000/06,16
South Carolina,45,2000,2000,"Jul., 2000",2000/07,19
South Carolina,45,2000,2000,"Aug., 2000",2000/08,23
South Carolina,45,2000,2000,"Sep., 2000",2000/09,37
South Carolina,45,2000,2000,"Oct., 2000",2000/10,30
South Carolina,45,2000,2000,"Nov., 2000",2000/11,21
South Carolina,45,2000,2000,"Dec., 2000",2000/12,18
South Carolina,45,2001,2001,"Jan., 2001",2001/01,27
South Carolina,45,2001,2001,"Feb., 2001",2001/02,21
South Carolina,45,2001,2001,"Mar., 2001",2001/03,27
South Carolina,45,2001,2001,"Apr., 2001",2001/04,33
South Carolina,45,2001,2001,"May, 2001",2001/05,32
South Carolina,45,2001,2001,"Jun., 2001",2001/06,27
South Carolina,45,2001,2001,"Jul., 2001",2001/07,22
South Carolina,45,2001,2001,"Aug., 2001",2001/08,29
South Carolina,45,2001,2001,"Sep., 2001",2001/09,25
South Carolina,45,2001,2001,"Oct., 2001",2001/10,18
South Carolina,45,2001,2001,"Nov., 2001",2001/11,24
South Carolina,45,2001,2001,"Dec., 2001",2001/12,27
South Carolina,45,2002,2002,"Jan., 2002",2002/01,26
South Carolina,45,2002,2002,"Feb., 2002",2002/02,23
South Carolina,45,2002,2002,"Mar., 2002",2002/03,30
South Carolina,45,2002,2002,"Apr., 2002",2002/04,23
South Carolina,45,2002,2002,"May, 2002",2002/05,25
South Carolina,45,2002,2002,"Jun., 2002",2002/06,32
South Carolina,45,2002,2002,"Jul., 2002",2002/07,32
South Carolina,45,2002,2002,"Aug., 2002",2002/08,25
South Carolina,45,2002,2002,"Sep., 2002",2002/09,18
South Carolina,45,2002,2002,"Oct., 2002",2002/10,28
South Carolina,45,2002,2002,"Nov., 2002",2002/11,20
South Carolina,45,2002,2002,"Dec., 2002",2002/12,22
South Carolina,45,2003,2003,"Jan., 2003",2003/01,21
South Carolina,45,2003,2003,"Feb., 2003",2003/02,32
South Carolina,45,2003,2003,"Mar., 2003",2003/03,35
South Carolina,45,2003,2003,"Apr., 2003",2003/04,28
South Carolina,45,2003,2003,"May, 2003",2003/05,35
South Carolina,45,2003,2003,"Jun., 2003",2003/06,28
South Carolina,45,2003,2003,"Jul., 2003",2003/07,24
South Carolina,45,2003,2003,"Aug., 2003",2003/08,28
South Carolina,45,2003,2003,"Sep., 2003",2003/09,24
South Carolina,45,2003,2003,"Oct., 2003",2003/10,31
South Carolina,45,2003,2003,"Nov., 2003",2003/11,16
South Carolina,45,2003,2003,"Dec., 2003",2003/12,27
South Carolina,45,2004,2004,"Jan., 2004",2004/01,29
South Carolina,45,2004,2004,"Feb., 2004",2004/02,23
South Carolina,45,2004,2004,"Mar., 2004",2004/03,31
South Carolina,45,2004,2004,"Apr., 2004",2004/04,28
South Carolina,45,2004,2004,"May, 2004",2004/05,32
South Carolina,45,2004,2004,"Jun., 2004",2004/06,19
South Carolina,45,2004,2004,"Jul., 2004",2004/07,38
South Carolina,45,2004,2004,"Aug., 2004",2004/08,24
South Carolina,45,2004,2004,"Sep., 2004",2004/09,22
South Carolina,45,2004,2004,"Oct., 2004",2004/10,34
South Carolina,45,2004,2004,"Nov., 2004",2004/11,30
South Carolina,45,2004,2004,"Dec., 2004",2004/12,18
South Carolina,45,2005,2005,"Jan., 2005",2005/01,26
South Carolina,45,2005,2005,"Feb., 2005",2005/02,30
South Carolina,45,2005,2005,"Mar., 2005",2005/03,33
South Carolina,45,2005,2005,"Apr., 2005",2005/04,34
South Carolina,45,2005,2005,"May, 2005",2005/05,22
South Carolina,45,2005,2005,"Jun., 2005",2005/06,21
South Carolina,45,2005,2005,"Jul., 2005",2005/07,36
South Carolina,45,2005,2005,"Aug., 2005",2005/08,24
South Carolina,45,2005,2005,"Sep., 2005",2005/09,23
South Carolina,45,2005,2005,"Oct., 2005",2005/10,26
South Carolina,45,2005,2005,"Nov., 2005",2005/11,13
South Carolina,45,2005,2005,"Dec., 2005",2005/12,26
South Carolina,45,2006,2006,"Jan., 2006",2006/01,24
South Carolina,45,2006,2006,"Feb., 2006",2006/02,21
South Carolina,45,2006,2006,"Mar., 2006",2006/03,41
South Carolina,45,2006,2006,"Apr., 2006",2006/04,21
South Carolina,45,2006,2006,"May, 2006",2006/05,19
South Carolina,45,2006,2006,"Jun., 2006",2006/06,31
South Carolina,45,2006,2006,"Jul., 2006",2006/07,25
South Carolina,45,2006,2006,"Aug., 2006",2006/08,29
South Carolina,45,2006,2006,"Sep., 2006",2006/09,32
South Carolina,45,2006,2006,"Oct., 2006",2006/10,26
South Carolina,45,2006,2006,"Nov., 2006",2006/11,27
South Carolina,45,2006,2006,"Dec., 2006",2006/12,19
South Carolina,45,2007,2007,"Jan., 2007",2007/01,25
South Carolina,45,2007,2007,"Feb., 2007",2007/02,20
South Carolina,45,2007,2007,"Mar., 2007",2007/03,24
South Carolina,45,2007,2007,"Apr., 2007",2007/04,21
South Carolina,45,2007,2007,"May, 2007",2007/05,22
South Carolina,45,2007,2007,"Jun., 2007",2007/06,20
South Carolina,45,2007,2007,"Jul., 2007",2007/07,29
South Carolina,45,2007,2007,"Aug., 2007",2007/08,22
South Carolina,45,2007,2007,"Sep., 2007",2007/09,33
South Carolina,45,2007,2007,"Oct., 2007",2007/10,31
South Carolina,45,2007,2007,"Nov., 2007",2007/11,34
South Carolina,45,2007,2007,"Dec., 2007",2007/12,30
South Carolina,45,2008,2008,"Jan., 2008",2008/01,33
South Carolina,45,2008,2008,"Feb., 2008",2008/02,30
South Carolina,45,2008,2008,"Mar., 2008",2008/03,28
South Carolina,45,2008,2008,"Apr., 2008",2008/04,20
South Carolina,45,2008,2008,"May, 2008",2008/05,27
South Carolina,45,2008,2008,"Jun., 2008",2008/06,33
South Carolina,45,2008,2008,"Jul., 2008",2008/07,32
South Carolina,45,2008,2008,"Aug., 2008",2008/08,32
South Carolina,45,2008,2008,"Sep., 2008",2008/09,29
South Carolina,45,2008,2008,"Oct., 2008",2008/10,27
South Carolina,45,2008,2008,"Nov., 2008",2008/11,27
South Carolina,45,2008,2008,"Dec., 2008",2008/12,25
South Carolina,45,2009,2009,"Jan., 2009",2009/01,30
South Carolina,45,2009,2009,"Feb., 2009",2009/02,28
South Carolina,45,2009,2009,"Mar., 2009",2009/03,34
South Carolina,45,2009,2009,"Apr., 2009",2009/04,22
South Carolina,45,2009,2009,"May, 2009",2009/05,32
South Carolina,45,2009,2009,"Jun., 2009",2009/06,28
