REGION,DIVISION,STATE,NAME,SEX,ORIGIN,RACE,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,CENSUS2010POP,POPESTIMATE2010
2,3,17,Illinois,1,1,0,5271132,5272032,5272286,5266838,5259164,5259945,5249174,5243927,5245089,5246056,5246450,5245667,5246935
2,3,17,Illinois,1,1,1,4126148,4123283,4113104,4097880,4082694,4073261,4054934,4039977,4031336,4023361,4014574,4007005,4004859
2,3,17,Illinois,1,1,2,873469,874378,873746,872760,870030,869522,867209,865841,863716,861940,860677,860195,861625
2,3,17,Illinois,1,1,3,9183,9160,9239,9205,9214,9406,9388,9400,9410,9422,9451,9454,9500
2,3,17,Illinois,1,1,4,210065,212302,220322,228319,235628,242873,249759,257635,265946,272767,279564,283969,285369
2,3,17,Illinois,1,1,5,1595,1602,1643,1645,1628,1684,1659,1658,1658,1646,1624,1608,1622
2,3,17,Illinois,1,1,6,50672,51307,54232,57029,59970,63199,66225,69416,73023,76920,80560,83436,83960
2,3,17,Illinois,1,2,0,809511,816852,845716,870821,893983,915619,936898,960006,983200,1007445,1029605,1046609,1052864
2,3,17,Illinois,1,2,1,769402,775706,800746,822060,841114,858265,874647,892507,910213,928476,944202,955976,961825
2,3,17,Illinois,1,2,2,18306,18598,19450,20282,21197,22367,23679,25129,26597,28213,29974,31481,31718
2,3,17,Illinois,1,2,3,9445,9849,11448,12905,14584,16283,18042,19966,22023,24309,26830,28955,29089
2,3,17,Illinois,1,2,4,3678,3759,4012,4292,4603,4939,5364,5747,6201,6660,7143,7522,7561
2,3,17,Illinois,1,2,5,2091,2112,2136,2148,2147,2170,2196,2178,2194,2229,2243,2215,2226
2,3,17,Illinois,1,2,6,6589,6828,7924,9134,10338,11595,12970,14479,15972,17558,19213,20460,20445
2,3,17,Illinois,2,0,0,6339284,6345277,6370443,6387897,6402859,6414209,6423831,6440022,6467577,6493537,6520723,6538356,6543367
2,3,17,Illinois,2,0,1,5026596,5027785,5036480,5039302,5040209,5038619,5034898,5035446,5045258,5053934,5062889,5067606,5069118
2,3,17,Illinois,2,0,2,1010050,1011095,1012116,1011763,1010957,1009607,1007973,1007808,1008351,1009148,1010614,1011782,1013163
2,3,17,Illinois,2,0,3,17926,18304,19823,21405,23010,24616,26315,28132,29879,31697,34041,35437,35584
2,3,17,Illinois,2,0,4,221704,224198,233890,243327,252291,260596,269470,278658,288767,297985,306832,312908,314418
2,3,17,Illinois,2,0,5,3630,3653,3669,3646,3642,3604,3623,3605,3635,3639,3638,3613,3639
2,3,17,Illinois,2,0,6,59378,60242,64465,68454,72750,77167,81552,86373,91687,97134,102709,107010,107445
2,3,17,Illinois,2,1,0,5618475,5617964,5614626,5605418,5594919,5582556,5568580,5559801,5561150,5559634,5559773,5557387,5557176
2,3,17,Illinois,2,1,1,4345021,4340676,4324648,4304651,4284276,4263285,4240745,4221402,4210143,4197023,4185409,4174817,4171441
2,3,17,Illinois,2,1,2,991312,992100,992105,990830,988974,986514,983567,981988,980997,980040,979501,979165,980340
2,3,17,Illinois,2,1,3,9533,9505,9571,9584,9544,9574,9621,9637,9692,9689,9695,9666,9704
2,3,17,Illinois,2,1,4,218093,220527,230016,239196,247925,255889,264318,273073,282740,291499,299858,305545,307013
2,3,17,Illinois,2,1,5,1678,1686,1718,1713,1683,1640,1631,1629,1622,1622,1590,1555,1575
2,3,17,Illinois,2,1,6,52838,53470,56568,59444,62517,65654,68698,72072,75956,79761,83720,86639,87103
2,3,17,Illinois,2,2,0,720809,727313,755817,782479,807940,831653,855251,880221,906427,933903,960950,980969,986191
2,3,17,Illinois,2,2,1,681575,687109,711832,734651,755933,775334,794153,814044,835115,856911,877480,892789,897677
2,3,17,Illinois,2,2,2,18738,18995,20011,20933,21983,23093,24406,25820,27354,29108,31113,32617,32823
2,3,17,Illinois,2,2,3,8393,8799,10252,11821,13466,15042,16694,18495,20187,22008,24346,25771,25880
2,3,17,Illinois,2,2,4,3611,3671,3874,4131,4366,4707,5152,5585,6027,6486,6974,7363,7405
2,3,17,Illinois,2,2,5,1952,1967,1951,1933,1959,1964,1992,1976,2013,2017,2048,2058,2064
2,3,17,Illinois,2,2,6,6540,6772,7897,9010,10233,11513,12854,14301,15731,17373,18989,20371,20342
2,3,18,Indiana,0,0,0,6080827,6091866,6127760,6155967,6196638,6233007,6278616,6332669,6379599,6424806,6459325,6483802,6490621
2,3,18,Indiana,0,0,1,5428653,5435770,5454064,5465558,5487993,5505822,5531635,5562992,5589313,5614404,5628844,5638833,5642662
2,3,18,Indiana,0,0,2,516391,518311,526774,533829,542149,550372,559224,570182,579608,589021,597417,603797,605342
2,3,18,Indiana,0,0,3,16658,16850,17539,18296,18888,19626,20303,21214,21955,22838,23720,24487,24575
2,3,18,Indiana,0,0,4,60819,61734,65646,69911,74562,79148,84088,89095,93671,97734,102450,105535,106075
2,3,18,Indiana,0,0,5,2380,2390,2579,2654,2677,2799,2969,3131,3214,3364,3563,3532,3546
2,3,18,Indiana,0,0,6,55926,56811,61158,65719,70369,75240,80397,86055,91838,97445,103331,107618,108421
2,3,18,Indiana,0,1,0,5866242,5874540,5893291,5906558,5930402,5949791,5975259,6008312,6035946,6063091,6081468,6094095,6098250
2,3,18,Indiana,0,1,1,5229922,5234732,5238356,5237203,5245261,5248633,5257145,5270708,5280772,5291029,5293126,5294209,5295744
2,3,18,Indiana,0,1,2,508404,510177,517776,524204,531592,538913,546808,556549,564672,572904,579705,584979,586388
2,3,18,Indiana,0,1,3,13857,13892,13984,14074,14027,14101,14153,14297,14365,14423,14400,14274,14308
2,3,18,Indiana,0,1,4,59683,60584,64367,68483,73096,77565,82305,87136,91619,95523,100090,102917,103438
2,3,18,Indiana,0,1,5,1605,1610,1663,1680,1698,1766,1824,1856,1867,1903,2010,1945,1955
2,3,18,Indiana,0,1,6,52771,53545,57145,60914,64728,68813,73024,77766,82651,87309,92137,95771,96417
2,3,18,Indiana,0,2,0,214585,217326,234469,249409,266236,283216,303357,324357,343653,361715,377857,389707,392371
2,3,18,Indiana,0,2,1,198731,201038,215708,228355,242732,257189,274490,292284,308541,323375,335718,344624,346918
2,3,18,Indiana,0,2,2,7987,8134,8998,9625,10557,11459,12416,13633,14936,16117,17712,18818,18954
2,3,18,Indiana,0,2,3,2801,2958,3555,4222,4861,5525,6150,6917,7590,8415,9320,10213,10267
2,3,18,Indiana,0,2,4,1136,1150,1279,1428,1466,1583,1783,1959,2052,2211,2360,2618,2637
2,3,18,Indiana,0,2,5,775,780,916,974,979,1033,1145,1275,1347,1461,1553,1587,1591
2,3,18,Indiana,0,2,6,3155,3266,4013,4805,5641,6427,7373,8289,9187,10136,11194,11847,12004
2,3,18,Indiana,1,0,0,2982736,2988697,3007602,3022625,3044272,3064055,3087135,3114466,3138145,3160843,3177848,3189737,3193637
2,3,18,Indiana,1,0,1,2667969,2671951,2682223,2689037,2701782,2712338,2725925,2742351,2756150,2769314,2776447,2781836,2784179
2,3,18,Indiana,1,0,2,247363,248367,252504,255934,260025,264206,268496,273562,278047,282733,286827,289746,290549
2,3,18,Indiana,1,0,3,8714,8814,9116,9513,9802,10161,10469,10948,11317,11789,12276,12652,12703
2,3,18,Indiana,1,0,4,29835,30284,32192,34266,36565,38754,41091,43538,45751,47462,49837,51041,51302
2,3,18,Indiana,1,0,5,1295,1299,1411,1420,1407,1460,1532,1671,1688,1802,1855,1776,1783
2,3,18,Indiana,1,0,6,27560,27982,30156,32455,34691,37136,39622,42396,45192,47743,50606,52686,53121
2,3,18,Indiana,1,1,0,2865389,2869876,2879910,2887252,2900456,2911646,2924691,2941331,2955521,2969318,2978568,2984800,2987225
2,3,18,Indiana,1,1,1,2558902,2561628,2564207,2564536,2570045,2573328,2578262,2585721,2591556,2597508,2598843,2599876,2600956
2,3,18,Indiana,1,1,2,243264,244196,247947,251068,254735,258488,262310,266745,270613,274721,278012,280468,281196
2,3,18,Indiana,1,1,3,7188,7204,7218,7238,7180,7170,7160,7192,7195,7186,7209,7103,7121
2,3,18,Indiana,1,1,4,29242,29684,31539,33535,35806,37903,40151,42478,44639,46265,48525,49688,49939
2,3,18,Indiana,1,1,5,814,816,849,849,850,876,918,950,952,963,994,936,938
2,3,18,Indiana,1,1,6,25979,26348,28150,30026,31840,33881,35890,38245,40566,42675,44985,46729,47075
2,3,18,Indiana,1,2,0,117347,118821,127692,135373,143816,152409,162444,173135,182624,191525,199280,204937,206412
2,3,18,Indiana,1,2,1,109067,110323,118016,124501,131737,139010,147663,156630,164594,171806,177604,181960,183223
2,3,18,Indiana,1,2,2,4099,4171,4557,4866,5290,5718,6186,6817,7434,8012,8815,9278,9353
2,3,18,Indiana,1,2,3,1526,1610,1898,2275,2622,2991,3309,3756,4122,4603,5067,5549,5582
2,3,18,Indiana,1,2,4,593,600,653,731,759,851,940,1060,1112,1197,1312,1353,1363
2,3,18,Indiana,1,2,5,481,483,562,571,557,584,614,721,736,839,861,840,845
2,3,18,Indiana,1,2,6,1581,1634,2006,2429,2851,3255,3732,4151,4626,5068,5621,5957,6046
2,3,18,Indiana,2,0,0,3098091,3103169,3120158,3133342,3152366,3168952,3191481,3218203,3241454,3263963,3281477,3294065,3296984
2,3,18,Indiana,2,0,1,2760684,2763819,2771841,2776521,2786211,2793484,2805710,2820641,2833163,2845090,2852397,2856997,2858483
2,3,18,Indiana,2,0,2,269028,269944,274270,277895,282124,286166,290728,296620,301561,306288,310590,314051,314793
2,3,18,Indiana,2,0,3,7944,8036,8423,8783,9086,9465,9834,10266,10638,11049,11444,11835,11872
2,3,18,Indiana,2,0,4,30984,31450,33454,35645,37997,40394,42997,45557,47920,50272,52613,54494,54773
2,3,18,Indiana,2,0,5,1085,1091,1168,1234,1270,1339,1437,1460,1526,1562,1708,1756,1763
2,3,18,Indiana,2,0,6,28366,28829,31002,33264,35678,38104,40775,43659,46646,49702,52725,54932,55300
2,3,18,Indiana,2,1,0,3000853,3004664,3013381,3019306,3029946,3038145,3050568,3066981,3080425,3093773,3102900,3109295,3111025
2,3,18,Indiana,2,1,1,2671020,2673104,2674149,2672667,2675216,2675305,2678883,2684987,2689216,2693521,2694283,2694333,2694788
2,3,18,Indiana,2,1,2,265140,265981,269829,273136,276857,280425,284498,289804,294059,298183,301693,304511,305192
2,3,18,Indiana,2,1,3,6669,6688,6766,6836,6847,6931,6993,7105,7170,7237,7191,7171,7187
2,3,18,Indiana,2,1,4,30441,30900,32828,34948,37290,39662,42154,44658,46980,49258,51565,53229,53499
2,3,18,Indiana,2,1,5,791,794,814,831,848,890,906,906,915,940,1016,1009,1017
2,3,18,Indiana,2,1,6,26792,27197,28995,30888,32888,34932,37134,39521,42085,44634,47152,49042,49342
2,3,18,Indiana,2,2,0,97238,98505,106777,114036,122420,130807,140913,151222,161029,170190,178577,184770,185959
2,3,18,Indiana,2,2,1,89664,90715,97692,103854,110995,118179,126827,135654,143947,151569,158114,162664,163695
2,3,18,Indiana,2,2,2,3888,3963,4441,4759,5267,5741,6230,6816,7502,8105,8897,9540,9601
2,3,18,Indiana,2,2,3,1275,1348,1657,1947,2239,2534,2841,3161,3468,3812,4253,4664,4685
2,3,18,Indiana,2,2,4,543,550,626,697,707,732,843,899,940,1014,1048,1265,1274
2,3,18,Indiana,2,2,5,294,297,354,403,422,449,531,554,611,622,692,747,746
2,3,18,Indiana,2,2,6,1574,1632,2007,2376,2790,3172,3641,4138,4561,5068,5573,5890,5958
2,4,19,Iowa,0,0,0,2926538,2929067,2931997,2934234,2941999,2953635,2964454,2982644,2999212,3016734,3032870,3046355,3049883
2,4,19,Iowa,0,0,1,2791860,2793299,2790973,2787830,2789316,2794216,2798240,2808422,2816456,2825541,2832951,2839615,2842185
2,4,19,Iowa,0,0,2,63367,63677,65541,67360,69438,71875,74702,78082,81911,85797,89275,91695,91905
2,4,19,Iowa,0,0,3,9506,9540,9973,10366,10717,11140,11421,11817,12376,12758,13286,13563,13583
2,4,19,Iowa,0,0,4,37565,38026,38976,40292,41940,43641,45177,46856,48407,50002,52165,54232,54467
2,4,19,Iowa,0,0,5,1146,1152,1288,1340,1555,1609,1730,1829,2013,2002,2209,2419,2403
2,4,19,Iowa,0,0,6,23094,23373,25246,27046,29033,31154,33184,35638,38049,40634,42984,44831,45340
2,4,19,Iowa,0,1,0,2844058,2845653,2841527,2837448,2838968,2843863,2848038,2858930,2868170,2878915,2886829,2894811,2897187
2,4,19,Iowa,0,1,1,2714813,2715406,2706934,2698273,2694369,2693383,2691670,2695523,2697483,2700698,2701206,2703407,2705090
2,4,19,Iowa,0,1,2,61535,61831,63498,65199,67079,69343,71957,75183,78722,82389,85543,87707,87886
2,4,19,Iowa,0,1,3,8057,8050,8200,8284,8365,8507,8523,8594,8651,8692,8809,8641,8642
2,4,19,Iowa,0,1,4,37077,37538,38420,39689,41311,42954,44458,46043,47537,49118,51150,53193,53427
2,4,19,Iowa,0,1,5,919,925,1015,1038,1206,1248,1326,1412,1550,1536,1672,1839,1831
2,4,19,Iowa,0,1,6,21657,21903,23460,24965,26638,28428,30104,32175,34227,36482,38449,40024,40311
2,4,19,Iowa,0,2,0,82480,83414,90470,96786,103031,109772,116416,123714,131042,137819,146041,151544,152696
2,4,19,Iowa,0,2,1,77047,77893,84039,89557,94947,100833,106570,112899,118973,124843,131745,136208,137095
2,4,19,Iowa,0,2,2,1832,1846,2043,2161,2359,2532,2745,2899,3189,3408,3732,3988,4019
2,4,19,Iowa,0,2,3,1449,1490,1773,2082,2352,2633,2898,3223,3725,4066,4477,4922,4941
2,4,19,Iowa,0,2,4,488,488,556,603,629,687,719,813,870,884,1015,1039,1040
2,4,19,Iowa,0,2,5,227,227,273,302,349,361,404,417,463,466,537,580,572
2,4,19,Iowa,0,2,6,1437,1470,1786,2081,2395,2726,3080,3463,3822,4152,4535,4807,5029
2,4,19,Iowa,1,0,0,1435621,1437292,1439710,1442784,1448092,1454747,1461435,1471520,1481189,1491195,1500131,1508319,1510348
2,4,19,Iowa,1,0,1,1367182,1368221,1368042,1368218,1370242,1373371,1376713,1382687,1387833,1393396,1397981,1402342,1403865
2,4,19,Iowa,1,0,2,32997,33207,34162,35347,36424,37784,39247,41022,43110,45252,47054,48460,48585
2,4,19,Iowa,1,0,3,4713,4733,4945,5158,5375,5576,5661,5905,6231,6470,6720,6864,6875
2,4,19,Iowa,1,0,4,18634,18880,19289,19889,20775,21643,22332,23150,23956,24740,25754,26928,27044
2,4,19,Iowa,1,0,5,590,595,674,674,814,851,901,955,1053,1026,1119,1256,1250
2,4,19,Iowa,1,0,6,11505,11656,12598,13498,14462,15522,16581,17801,19006,20311,21503,22469,22729
2,4,19,Iowa,1,1,0,1390678,1391839,1390632,1390411,1392639,1395963,1399204,1405535,1411387,1418129,1422975,1428328,1429733
2,4,19,Iowa,1,1,1,1325044,1325623,1322310,1319637,1319046,1319267,1319674,1322349,1324398,1327202,1328258,1330345,1331384
2,4,19,Iowa,1,1,2,32042,32245,33099,34190,35166,36448,37775,39489,41407,43434,45103,46365,46472
2,4,19,Iowa,1,1,3,3955,3956,4007,4045,4104,4179,4142,4222,4247,4270,4350,4248,4247
2,4,19,Iowa,1,1,4,18392,18638,19006,19589,20448,21287,21945,22718,23485,24267,25232,26401,26515
2,4,19,Iowa,1,1,5,463,468,513,505,620,640,669,710,784,763,821,942,939
2,4,19,Iowa,1,1,6,10782,10909,11697,12445,13255,14142,14999,16047,17066,18193,19211,20027,20176
2,4,19,Iowa,1,2,0,44943,45453,49078,52373,55453,58784,62231,65985,69802,73066,77156,79991,80615
2,4,19,Iowa,1,2,1,42138,42598,45732,48581,51196,54104,57039,60338,63435,66194,69723,71997,72481
2,4,19,Iowa,1,2,2,955,962,1063,1157,1258,1336,1472,1533,1703,1818,1951,2095,2113
2,4,19,Iowa,1,2,3,758,777,938,1113,1271,1397,1519,1683,1984,2200,2370,2616,2628
2,4,19,Iowa,1,2,4,242,242,283,300,327,356,387,432,471,473,522,527,529
2,4,19,Iowa,1,2,5,127,127,161,169,194,211,232,245,269,263,298,314,311
2,4,19,Iowa,1,2,6,723,747,901,1053,1207,1380,1582,1754,1940,2118,2292,2442,2553
2,4,19,Iowa,2,0,0,1490917,1491775,1492287,1491450,1493907,1498888,1503019,1511124,1518023,1525539,1532739,1538036,1539535
2,4,19,Iowa,2,0,1,1424678,1425078,1422931,1419612,1419074,1420845,1421527,1425735,1428623,1432145,1434970,1437273,1438320
2,4,19,Iowa,2,0,2,30370,30470,31379,32013,33014,34091,35455,37060,38801,40545,42221,43235,43320
2,4,19,Iowa,2,0,3,4793,4807,5028,5208,5342,5564,5760,5912,6145,6288,6566,6699,6708
2,4,19,Iowa,2,0,4,18931,19146,19687,20403,21165,21998,22845,23706,24451,25262,26411,27304,27423
2,4,19,Iowa,2,0,5,556,557,614,666,741,758,829,874,960,976,1090,1163,1153
2,4,19,Iowa,2,0,6,11589,11717,12648,13548,14571,15632,16603,17837,19043,20323,21481,22362,22611
2,4,19,Iowa,2,1,0,1453380,1453814,1450895,1447037,1446329,1447900,1448834,1453395,1456783,1460786,1463854,1466483,1467454
2,4,19,Iowa,2,1,1,1389769,1389783,1384624,1378636,1375323,1374116,1371996,1373174,1373085,1373496,1372948,1373062,1373706
2,4,19,Iowa,2,1,2,29493,29586,30399,31009,31913,32895,34182,35694,37315,38955,40440,41342,41414
2,4,19,Iowa,2,1,3,4102,4094,4193,4239,4261,4328,4381,4372,4404,4422,4459,4393,4395
2,4,19,Iowa,2,1,4,18685,18900,19414,20100,20863,21667,22513,23325,24052,24851,25918,26792,26912
2,4,19,Iowa,2,1,5,456,457,502,533,586,608,657,702,766,773,851,897,892
2,4,19,Iowa,2,1,6,10875,10994,11763,12520,13383,14286,15105,16128,17161,18289,19238,19997,20135
2,4,19,Iowa,2,2,0,37537,37961,41392,44413,47578,50988,54185,57729,61240,64753,68885,71553,72081
2,4,19,Iowa,2,2,1,34909,35295,38307,40976,43751,46729,49531,52561,55538,58649,62022,64211,64614
2,4,19,Iowa,2,2,2,877,884,980,1004,1101,1196,1273,1366,1486,1590,1781,1893,1906
2,4,19,Iowa,2,2,3,691,713,835,969,1081,1236,1379,1540,1741,1866,2107,2306,2313
2,4,19,Iowa,2,2,4,246,246,273,303,302,331,332,381,399,411,493,512,511
2,4,19,Iowa,2,2,5,100,100,112,133,155,150,172,172,194,203,239,266,261
2,4,19,Iowa,2,2,6,714,723,885,1028,1188,1346,1498,1709,1882,2034,2243,2365,2476
2,4,20,Kansas,0,0,0,2688925,2693681,2702162,2713535,2723004,2734373,2745299,2762931,2783785,2808076,2832704,2853118,2859169
2,4,20,Kansas,0,0,1,2414864,2417833,2420268,2424306,2427496,2432319,2437298,2447092,2459729,2473656,2488611,2501057,2505412
2,4,20,Kansas,0,0,2,157441,157776,158492,159551,159824,161027,161304,163948,165946,169253,171248,173298,173868
2,4,20,Kansas,0,0,3,25995,26173,26726,27399,27966,28560,29275,29893,30432,31093,32315,33044,33151
2,4,20,Kansas,0,0,4,48246,48833,50950,53604,56035,57880,59777,61299,63428,65629,67924,69628,70020
2,4,20,Kansas,0,0,5,1623,1626,1807,1893,2011,2074,2233,2288,2364,2570,2666,2864,2861
2,4,20,Kansas,0,0,6,40756,41440,43919,46782,49672,52513,55412,58411,61886,65875,69940,73227,73857
2,4,20,Kansas,0,1,0,2500627,2503048,2501442,2503035,2502650,2504249,2504648,2511304,2520130,2531332,2543151,2553076,2556860
2,4,20,Kansas,0,1,1,2239310,2240250,2234088,2229920,2224747,2221270,2217682,2218707,2221452,2224794,2229389,2233536,2235927
2,4,20,Kansas,0,1,2,152610,152869,153226,153960,154009,154811,154617,156714,157996,160649,162018,163542,164044
2,4,20,Kansas,0,1,3,22515,22586,22693,22825,22931,23080,23172,23106,23077,23027,23282,23157,23224
2,4,20,Kansas,0,1,4,47287,47869,49932,52545,54857,56708,58487,59880,61862,63926,66152,67726,68113
2,4,20,Kansas,0,1,5,1198,1199,1330,1373,1454,1503,1644,1624,1679,1799,1853,2026,2025
2,4,20,Kansas,0,1,6,37707,38275,40173,42412,44652,46877,49046,51273,54064,57137,60457,63089,63527
2,4,20,Kansas,0,2,0,188298,190633,200720,210500,220354,230124,240651,251627,263655,276744,289553,300042,302309
2,4,20,Kansas,0,2,1,175554,177583,186180,194386,202749,211049,219616,228385,238277,248862,259222,267521,269485
2,4,20,Kansas,0,2,2,4831,4907,5266,5591,5815,6216,6687,7234,7950,8604,9230,9756,9824
2,4,20,Kansas,0,2,3,3480,3587,4033,4574,5035,5480,6103,6787,7355,8066,9033,9887,9927
2,4,20,Kansas,0,2,4,959,964,1018,1059,1178,1172,1290,1419,1566,1703,1772,1902,1907
2,4,20,Kansas,0,2,5,425,427,477,520,557,571,589,664,685,771,813,838,836
2,4,20,Kansas,0,2,6,3049,3165,3746,4370,5020,5636,6366,7138,7822,8738,9483,10138,10330
2,4,20,Kansas,1,0,0,1328727,1331181,1336196,1341637,1345589,1351977,1357341,1368839,1378080,1392513,1404565,1415408,1418722
2,4,20,Kansas,1,0,1,1191630,1193196,1195417,1197431,1198183,1201172,1203618,1210798,1216302,1225052,1232351,1239213,1241622
2,4,20,Kansas,1,0,2,79319,79516,79796,80249,80468,81244,81479,83270,84153,86329,87334,88504,88815
2,4,20,Kansas,1,0,3,13180,13266,13524,13819,14114,14358,14705,15109,15362,15659,16357,16675,16735
2,4,20,Kansas,1,0,4,23681,23954,24848,26107,27330,28156,28991,29636,30615,31646,32747,33441,33635
2,4,20,Kansas,1,0,5,836,841,964,1006,1051,1106,1194,1208,1232,1396,1446,1539,1539
2,4,20,Kansas,1,0,6,20081,20408,21647,23025,24443,25941,27354,28818,30416,32431,34330,36036,36376
2,4,20,Kansas,1,1,0,1227882,1229111,1228842,1229479,1228653,1230488,1230510,1236262,1239851,1247650,1253468,1258923,1261018
2,4,20,Kansas,1,1,1,1097347,1097834,1095460,1093468,1090196,1089287,1087389,1090086,1090950,1094393,1096703,1099325,1100676
2,4,20,Kansas,1,1,2,76889,77049,77187,77472,77582,78170,78152,79630,80160,81976,82658,83597,83870
2,4,20,Kansas,1,1,3,11314,11347,11384,11399,11423,11498,11518,11510,11510,11463,11597,11447,11483
2,4,20,Kansas,1,1,4,23193,23462,24343,25584,26735,27574,28356,28914,29796,30760,31856,32484,32673
2,4,20,Kansas,1,1,5,610,613,700,718,758,804,882,860,874,967,1004,1081,1080
2,4,20,Kansas,1,1,6,18529,18806,19768,20838,21959,23155,24213,25262,26561,28091,29650,30989,31236
2,4,20,Kansas,1,2,0,100845,102070,107354,112158,116936,121489,126831,132577,138229,144863,151097,156485,157704
2,4,20,Kansas,1,2,1,94283,95362,99957,103963,107987,111885,116229,120712,125352,130659,135648,139888,140946
2,4,20,Kansas,1,2,2,2430,2467,2609,2777,2886,3074,3327,3640,3993,4353,4676,4907,4945
2,4,20,Kansas,1,2,3,1866,1919,2140,2420,2691,2860,3187,3599,3852,4196,4760,5228,5252
2,4,20,Kansas,1,2,4,488,492,505,523,595,582,635,722,819,886,891,957,962
2,4,20,Kansas,1,2,5,226,228,264,288,293,302,312,348,358,429,442,458,459
2,4,20,Kansas,1,2,6,1552,1602,1879,2187,2484,2786,3141,3556,3855,4340,4680,5047,5140
2,4,20,Kansas,2,0,0,1360198,1362500,1365966,1371898,1377415,1382396,1387958,1394092,1405705,1415563,1428139,1437710,1440447
2,4,20,Kansas,2,0,1,1223234,1224637,1224851,1226875,1229313,1231147,1233680,1236294,1243427,1248604,1256260,1261844,1263790
2,4,20,Kansas,2,0,2,78122,78260,78696,79302,79356,79783,79825,80678,81793,82924,83914,84794,85053
2,4,20,Kansas,2,0,3,12815,12907,13202,13580,13852,14202,14570,14784,15070,15434,15958,16369,16416
